1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80
1;65;249;11;18;49;3;27;0;30;4;5;1;24;2;90;16;0;1;0;0;9;5;0;10;0;0;2;1;0;0;1;0;0;1;3;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;151;453;21;32;105;21;57;0;60;10;1;1;23;3;142;41;0;6;1;9;21;15;0;32;0;0;5;3;0;1;2;1;0;3;8;0;1;1;0;1;1;0;0;0;3;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;1;0
3;51;173;7;19;34;8;14;0;21;4;4;1;13;1;66;14;0;3;0;2;5;3;0;3;0;1;1;0;0;2;0;0;0;2;4;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
4;6;17;2;2;3;0;0;0;4;1;0;0;1;1;9;2;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;43;124;6;12;25;0;13;0;13;1;1;0;4;1;45;12;0;2;0;3;4;1;0;3;0;0;2;2;0;0;0;0;0;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;8;36;0;2;7;1;8;1;14;2;1;0;4;0;15;3;0;1;0;0;1;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7;4;0;0;0;1;0;3;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;8;54;3;4;6;4;3;0;5;0;0;1;7;0;14;3;0;1;0;1;2;0;1;2;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;16;39;3;4;13;2;7;0;5;1;0;0;5;0;13;4;1;1;0;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
