1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1;4;93;133;2;26;83;5;78;73;80;14;6;5;2;0;1;2;3;1;0;1;0;0;0;1;4;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0
2;1;32;38;1;7;32;2;27;19;28;7;1;3;1;1;1;0;2;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0
3;0;1;6;1;1;3;1;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;0;29;55;2;13;43;3;37;31;40;11;2;0;2;2;0;1;2;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
5;0;4;11;0;1;8;1;10;8;7;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6;0;11;22;2;4;16;3;15;9;17;1;2;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7;0;29;30;1;8;27;2;19;26;41;2;3;1;1;4;0;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
8;1;26;26;1;2;25;4;20;26;18;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
9;0;4;7;0;0;3;0;6;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;1;11;7;0;2;7;0;3;7;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;0;1;2;0;0;2;0;3;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;0;7;20;0;2;4;0;3;6;5;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
