1;2;3;4;5;6;7;8;9;10;11;12;13
1;68;2;19;23;7;4;0;0;0;0;0;1;0
2;193;4;61;83;11;7;1;1;3;3;1;0;1
3;0;0;0;1;0;0;0;0;0;0;0;0;0
4;1;0;0;0;0;0;0;0;0;0;0;0;0
5;0;0;1;0;0;0;0;0;0;0;0;0;0
6;1;0;0;0;0;0;0;0;0;0;0;0;0
7;1;0;0;0;0;0;0;0;0;0;0;0;0
8;1;0;0;0;0;0;0;0;0;0;0;0;0
9;0;0;1;0;0;0;0;0;0;0;0;0;0
