1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
1;73;14;17;16;4;15;37;2;1;13;4;1;1;0;0;0
2;20;5;7;4;2;4;5;0;0;1;2;1;0;0;1;0
3;29;12;1;6;0;3;17;2;0;4;0;1;0;1;0;1
4;42;15;7;5;9;6;28;2;0;4;3;0;1;0;0;0
5;13;2;3;1;1;5;5;1;0;3;0;0;0;0;0;0
6;4;1;1;2;0;0;2;1;0;0;0;0;0;0;0;0
7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
