1;2;3;4;5;6;7;8;9;10;11;12
1;160;13;45;16;16;9;6;47;1;1;0;1
2;64;6;18;4;5;4;2;17;0;0;1;0
3;9;0;1;0;0;0;0;1;0;0;0;0
4;19;1;3;1;1;0;0;4;0;0;0;0
5;1;0;0;0;0;0;0;0;0;0;0;0
6;0;0;0;0;0;0;0;1;0;0;0;0
7;2;0;0;0;0;0;0;0;0;0;0;0
8;1;0;2;0;0;0;0;2;0;0;0;0
9;5;0;0;0;0;0;1;1;0;0;0;0
10;1;0;0;0;0;0;0;0;0;0;0;0
11;0;1;0;0;0;0;0;0;0;0;0;0
12;0;0;1;0;0;0;0;0;0;0;0;0
13;1;0;0;0;0;0;0;0;0;0;0;0
14;0;0;0;0;0;0;0;1;0;0;0;0
15;0;0;0;0;0;1;0;0;0;0;0;0
16;0;0;0;0;0;0;0;1;0;0;0;0
17;1;0;0;0;0;0;0;0;0;0;0;0
