1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1;32;43;1;1;19;1;4;15;11;1;6;0;0;2;0;0;1
2;40;45;0;8;26;11;7;0;0;0;0;0;1;0;0;1;0
3;44;85;0;3;37;10;4;6;16;0;6;1;2;1;1;0;0
4;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0
5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
