1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1;131;28;23;9;36;14;49;6;1;0;0;1;1;0;1;1;1
2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;63;9;9;5;27;14;22;3;0;0;1;0;0;1;0;0;0
4;12;5;2;0;2;2;2;1;0;1;0;0;0;0;0;0;0
5;5;1;0;1;3;0;2;0;0;0;0;0;0;0;0;0;0
6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
