1;2;3;4;5;6;7;8;9;10;11;12;13
1;1;0;0;0;0;0;0;0;0;0;0;0;0
2;17;70;21;6;4;1;0;3;0;0;0;0;0
3;3;15;8;0;0;0;0;0;1;0;0;0;0
4;22;130;32;9;6;5;1;1;1;0;1;1;1
5;12;60;23;6;3;1;0;0;0;0;0;0;0
6;5;16;2;1;0;0;0;0;2;1;0;0;0
7;0;1;0;0;0;0;0;0;0;0;0;0;0
8;0;1;0;0;0;0;0;0;0;0;0;0;0
9;1;0;0;0;0;0;0;0;0;0;0;0;0
10;0;0;1;0;0;0;0;0;0;0;0;0;0
11;0;1;0;0;0;0;0;0;0;0;0;0;0
12;0;1;0;0;0;0;0;0;0;0;0;0;0
13;1;0;0;0;0;0;0;0;0;0;0;0;0
14;0;1;0;0;0;0;0;0;0;0;0;0;0
