1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48
1;30;85;0;12;1;5;15;2;0;14;9;0;2;3;0;0;2;1;0;0;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
2;18;20;4;6;3;8;15;2;1;109;4;0;0;1;0;3;2;1;0;0;0;2;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
3;5;12;0;49;0;8;9;0;0;9;9;0;0;1;1;6;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;75;19;0;5;0;8;9;0;0;8;9;0;0;0;0;2;1;1;0;0;1;3;1;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;48;8;0;5;0;0;9;0;0;4;6;0;1;0;0;0;1;1;0;0;3;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
6;9;12;0;5;18;15;48;0;0;5;4;0;0;2;0;0;0;2;0;0;1;1;1;0;0;0;1;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
7;3;10;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;0;2;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
9;6;12;0;4;1;1;3;7;0;4;23;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;1;1;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;2;0;0;1;0;3;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;3;26;0;3;0;1;3;0;0;2;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
