1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;8;94;2;7;3;1;0;2;4;8;3;2;11;4;1;1;2;1;1;0;0;3;10;0;0;0;7;1;1;0;1;2;0;1;0;1;5;0;4;1;1;0;0;0;1;0;2;1;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;1;4;0;1;1;0;1;0;2;2;0;5;4;0;0;0;1;2;0;0;1;0;2;0;0;0;2;0;1;2;0;1;0;0;1;0;1;0;3;0;0;0;1;1;0;36;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;5;4;14;2;4;3;0;0;1;0;1;4;3;2;0;0;0;1;0;0;3;15;2;0;1;6;3;16;3;2;0;0;0;3;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5;12;8;0;80;3;3;1;0;5;2;3;8;7;3;4;0;0;0;0;0;0;0;8;1;0;0;5;3;2;2;0;1;1;1;0;1;1;0;15;3;0;1;0;1;0;1;0;2;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;1;1;0;3;5;36;0;0;1;0;1;2;5;3;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;1;4;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
8;61;4;1;5;1;4;12;0;4;8;20;3;11;4;5;1;0;0;0;1;0;3;13;2;2;1;8;1;9;5;0;4;0;0;1;0;4;0;1;2;3;1;1;1;1;3;0;2;0;0;1;0;0;0;0;1;0;0;0;1;0;2;0;19;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
9;0;0;0;0;1;0;0;1;0;0;0;1;2;4;0;0;0;0;0;0;1;0;1;0;2;0;7;2;0;0;0;0;0;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;5;1;0;3;1;1;0;0;28;3;0;3;3;1;0;0;0;0;0;0;1;0;3;0;0;0;4;1;0;1;3;1;0;1;0;0;2;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;1;8;1;8;4;0;1;0;2;2;2;5;77;5;3;1;0;0;3;1;0;2;6;0;1;1;6;1;0;2;0;2;0;0;0;1;2;0;0;0;1;0;1;1;0;2;0;1;0;0;1;1;0;0;0;0;1;1;0;0;1;7;0;1;1;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;4;3;1;2;2;4;0;0;4;2;2;3;6;47;4;1;5;0;0;0;2;1;5;0;1;2;3;1;0;0;0;2;0;0;0;0;1;0;1;3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
